order,top_menu,menu_path,page_name,page_route,control_type,action_name,dom_state,risk,execution_status,parameter_plan,target_data_requirement,selector_strategy,selector_ordinal,evidence,note
608,Game,Game,FS 派发管理,/gamev2/freespin-grants,button,Batch Grant,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Batch Grant"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
609,Game,Game,FS 派发管理,/gamev2/freespin-grants,button,Export CSV,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Export CSV"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
610,Game,Game,FS 派发管理,/gamev2/freespin-grants,button,Copy,ENABLED,READ_INTERACTION_REVIEWED,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Copy"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
611,Game,Game,FS 派发管理,/gamev2/freespin-grants,tab,FS Grants,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""FS Grants"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
612,Game,Game,FS 派发管理,/gamev2/freespin-grants,select,All,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""All""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
613,Game,Game,FS 派发管理,/gamev2/freespin-grants,select,Enter or select activity,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Enter or select activity""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
614,Game,Game,FS 派发管理,/gamev2/freespin-grants,select,Enter or select vendor,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Enter or select vendor""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
615,Game,Game,FS 派发管理,/gamev2/freespin-grants,select,Page Size,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Page Size""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
616,Game,Game,FS 批量派发纪录,/gamev2/freespin-import-logs,input,Start Time,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start Time""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
617,Game,Game,FS 批量派发纪录,/gamev2/freespin-import-logs,input,End Time,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""End Time""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
618,Game,Game,FS 批量派发纪录,/gamev2/freespin-import-logs,input,Enter distributor,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Enter distributor""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
619,Game,Game,FS 批量派发纪录,/gamev2/freespin-import-logs,button,Search,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Search"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
620,Game,Game,FS 批量派发纪录,/gamev2/freespin-import-logs,button,Reset,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
621,Game,Game,FS 批量派发纪录,/gamev2/freespin-import-logs,tab,FS Batch Distribution Records,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""FS Batch Distribution Records"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
622,System,System,Role Configuration,/system/role,input,Page Size,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Page Size""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
623,System,System,Role Configuration,/system/role,button,Add New,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Add New"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
624,System,System,Role Configuration,/system/role,button,Edit,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Edit"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
625,System,System,Role Configuration,/system/role,button,Permissions,ENABLED,READ_INTERACTION_REVIEWED,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Permissions"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
626,System,System,Role Configuration,/system/role,select,Page Size,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Page Size""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
627,System,System,Staff Configuration,/system/staff,input,Please Enter Username,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Please Enter Username""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
628,System,System,Staff Configuration,/system/staff,input,Page Size,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Page Size""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
629,System,System,Staff Configuration,/system/staff,input,Page,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Page""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
630,System,System,Staff Configuration,/system/staff,button,Reset,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
631,System,System,Staff Configuration,/system/staff,button,Query,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Query"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
632,System,System,Staff Configuration,/system/staff,button,Add Staff,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Add Staff"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
633,System,System,Staff Configuration,/system/staff,button,Edit,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Edit"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
